client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
32bc3e055725782db5836396b94660d820f0f7918262a82427958745d85bc9aab79922a0aad739e151ea4e64265dcf45308b257811c355c80b8bb9f53f92be53	common_voice_en_22284074.mp3	yes	2	0	twenties	male		en	Benchmark
32bc3e055725782db5836396b94660d820f0f7918262a82427958745d85bc9aab79922a0aad739e151ea4e64265dcf45308b257811c355c80b8bb9f53f92be53	common_voice_en_22284078.mp3	no	2	1	twenties	male		en	Benchmark
32bc3e055725782db5836396b94660d820f0f7918262a82427958745d85bc9aab79922a0aad739e151ea4e64265dcf45308b257811c355c80b8bb9f53f92be53	common_voice_en_22284081.mp3	one	2	0	twenties	male		en	Benchmark
32bc3e055725782db5836396b94660d820f0f7918262a82427958745d85bc9aab79922a0aad739e151ea4e64265dcf45308b257811c355c80b8bb9f53f92be53	common_voice_en_22284130.mp3	two	3	0	twenties	male		en	Benchmark
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_21894642.mp3	yes	2	0	fourties	male		en	Benchmark
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_21894643.mp3	three	2	0	fourties	male		en	Benchmark
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_21894644.mp3	one	2	0	fourties	male		en	Benchmark
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_21894656.mp3	no	2	0	fourties	male		en	Benchmark
3788538bdaef6dc0e6874742f9ae8df5d9e13838c31acd747ca779a1e6e3fbb8441e08aca1d11924d7096ac770f10b7f2134cdf947410d45bf62df201119869e	common_voice_en_22079025.mp3	no	2	0	fourties	male	us	en	Benchmark
3788538bdaef6dc0e6874742f9ae8df5d9e13838c31acd747ca779a1e6e3fbb8441e08aca1d11924d7096ac770f10b7f2134cdf947410d45bf62df201119869e	common_voice_en_22079037.mp3	two	2	0	fourties	male	us	en	Benchmark
3788538bdaef6dc0e6874742f9ae8df5d9e13838c31acd747ca779a1e6e3fbb8441e08aca1d11924d7096ac770f10b7f2134cdf947410d45bf62df201119869e	common_voice_en_22079068.mp3	yes	2	0	fourties	male	us	en	Benchmark
3788538bdaef6dc0e6874742f9ae8df5d9e13838c31acd747ca779a1e6e3fbb8441e08aca1d11924d7096ac770f10b7f2134cdf947410d45bf62df201119869e	common_voice_en_22079076.mp3	one	5	0	fourties	male	us	en	Benchmark
3788538bdaef6dc0e6874742f9ae8df5d9e13838c31acd747ca779a1e6e3fbb8441e08aca1d11924d7096ac770f10b7f2134cdf947410d45bf62df201119869e	common_voice_en_22079080.mp3	four	2	0	fourties	male	us	en	Benchmark
3889518f0033478ea71973ad8068fa3a8787c62c02d481a03f773f89c05395ceed7acfe176e2a82cec7f1ce1cd942d7a6f3d6646eeeabb2aa4a19d149b7bd793	common_voice_en_22156038.mp3	no	2	0				en	Benchmark
3889518f0033478ea71973ad8068fa3a8787c62c02d481a03f773f89c05395ceed7acfe176e2a82cec7f1ce1cd942d7a6f3d6646eeeabb2aa4a19d149b7bd793	common_voice_en_22156042.mp3	three	2	0				en	Benchmark
3889518f0033478ea71973ad8068fa3a8787c62c02d481a03f773f89c05395ceed7acfe176e2a82cec7f1ce1cd942d7a6f3d6646eeeabb2aa4a19d149b7bd793	common_voice_en_22156084.mp3	two	2	0				en	Benchmark
3889518f0033478ea71973ad8068fa3a8787c62c02d481a03f773f89c05395ceed7acfe176e2a82cec7f1ce1cd942d7a6f3d6646eeeabb2aa4a19d149b7bd793	common_voice_en_22156088.mp3	yes	2	0				en	Benchmark
39a79eaa2a795d542032a43387bc0892bdcbc311fc4b3a9856a1de788b0d9906f11c32c176a871ca402d9b4380d7b71c69e69ad1f04ed72b5959f12ae4fd6e33	common_voice_en_22044718.mp3	two	2	1				en	Benchmark
39a79eaa2a795d542032a43387bc0892bdcbc311fc4b3a9856a1de788b0d9906f11c32c176a871ca402d9b4380d7b71c69e69ad1f04ed72b5959f12ae4fd6e33	common_voice_en_22044719.mp3	yes	2	0				en	Benchmark
39a79eaa2a795d542032a43387bc0892bdcbc311fc4b3a9856a1de788b0d9906f11c32c176a871ca402d9b4380d7b71c69e69ad1f04ed72b5959f12ae4fd6e33	common_voice_en_22044732.mp3	four	3	2				en	Benchmark
39a79eaa2a795d542032a43387bc0892bdcbc311fc4b3a9856a1de788b0d9906f11c32c176a871ca402d9b4380d7b71c69e69ad1f04ed72b5959f12ae4fd6e33	common_voice_en_22044767.mp3	no	2	0				en	Benchmark
39a79eaa2a795d542032a43387bc0892bdcbc311fc4b3a9856a1de788b0d9906f11c32c176a871ca402d9b4380d7b71c69e69ad1f04ed72b5959f12ae4fd6e33	common_voice_en_22044768.mp3	one	3	0				en	Benchmark
39f9ef780c20ed701647e485fa42558675805c39b7f13254ebe952a6c48ce21f9aeaa3838def35d1181bb9328d448dc350f2bb35fc5ea84da0f0391fd8f73381	common_voice_en_22100367.mp3	two	2	1				en	Benchmark
39f9ef780c20ed701647e485fa42558675805c39b7f13254ebe952a6c48ce21f9aeaa3838def35d1181bb9328d448dc350f2bb35fc5ea84da0f0391fd8f73381	common_voice_en_22100380.mp3	three	2	0				en	Benchmark
39f9ef780c20ed701647e485fa42558675805c39b7f13254ebe952a6c48ce21f9aeaa3838def35d1181bb9328d448dc350f2bb35fc5ea84da0f0391fd8f73381	common_voice_en_22100388.mp3	one	3	0				en	Benchmark
39f9ef780c20ed701647e485fa42558675805c39b7f13254ebe952a6c48ce21f9aeaa3838def35d1181bb9328d448dc350f2bb35fc5ea84da0f0391fd8f73381	common_voice_en_22100450.mp3	no	2	0				en	Benchmark
3f21d01d4e4355d85a634c2f7bd1c18f9a480858c00475be114e375d3fd78703e1b52d24a544bfb1192b9af6da37d8b7984da53ac3f58b5ff1bcc008433c8763	common_voice_en_21985567.mp3	one	2	0				en	Benchmark
3f21d01d4e4355d85a634c2f7bd1c18f9a480858c00475be114e375d3fd78703e1b52d24a544bfb1192b9af6da37d8b7984da53ac3f58b5ff1bcc008433c8763	common_voice_en_21985578.mp3	no	3	0				en	Benchmark
3f21d01d4e4355d85a634c2f7bd1c18f9a480858c00475be114e375d3fd78703e1b52d24a544bfb1192b9af6da37d8b7984da53ac3f58b5ff1bcc008433c8763	common_voice_en_21985594.mp3	yes	3	0				en	Benchmark
3f21d01d4e4355d85a634c2f7bd1c18f9a480858c00475be114e375d3fd78703e1b52d24a544bfb1192b9af6da37d8b7984da53ac3f58b5ff1bcc008433c8763	common_voice_en_21985660.mp3	four	3	0				en	Benchmark
4e82199e7047c39e94f2f61a7d622107e9b4b5e5a7c11186abbf612b35989abc6d4a95702fc117629f232335b033e7677c54dba1b63fdafe93b059a68bf4f46d	common_voice_en_22222950.mp3	yes	2	0				en	Benchmark
4e82199e7047c39e94f2f61a7d622107e9b4b5e5a7c11186abbf612b35989abc6d4a95702fc117629f232335b033e7677c54dba1b63fdafe93b059a68bf4f46d	common_voice_en_22222976.mp3	four	2	1				en	Benchmark
4e82199e7047c39e94f2f61a7d622107e9b4b5e5a7c11186abbf612b35989abc6d4a95702fc117629f232335b033e7677c54dba1b63fdafe93b059a68bf4f46d	common_voice_en_22223152.mp3	no	2	0				en	Benchmark
4e82199e7047c39e94f2f61a7d622107e9b4b5e5a7c11186abbf612b35989abc6d4a95702fc117629f232335b033e7677c54dba1b63fdafe93b059a68bf4f46d	common_voice_en_22223154.mp3	two	2	0				en	Benchmark
4e82199e7047c39e94f2f61a7d622107e9b4b5e5a7c11186abbf612b35989abc6d4a95702fc117629f232335b033e7677c54dba1b63fdafe93b059a68bf4f46d	common_voice_en_22223156.mp3	one	2	0				en	Benchmark
51ee990c8d71349489fcea505745a08698765897296fb6870a4c09b339f039ecf439c8b221f283eec6eaa8d6d330cf3cce062fd6aabf6a58221c230e71728cbd	common_voice_en_22164578.mp3	three	2	0				en	Benchmark
51ee990c8d71349489fcea505745a08698765897296fb6870a4c09b339f039ecf439c8b221f283eec6eaa8d6d330cf3cce062fd6aabf6a58221c230e71728cbd	common_voice_en_22164587.mp3	yes	2	0				en	Benchmark
51ee990c8d71349489fcea505745a08698765897296fb6870a4c09b339f039ecf439c8b221f283eec6eaa8d6d330cf3cce062fd6aabf6a58221c230e71728cbd	common_voice_en_22164638.mp3	one	2	0				en	Benchmark
51ee990c8d71349489fcea505745a08698765897296fb6870a4c09b339f039ecf439c8b221f283eec6eaa8d6d330cf3cce062fd6aabf6a58221c230e71728cbd	common_voice_en_22164768.mp3	no	2	0				en	Benchmark
5443eccb8d34feac9d1d6b140dc816c1a0436af3bde7df67d08e92f7dbdfac4e444658799d074d32fee5fd82c93f5a264fd4c7ffa43678ade9c6c6ba159e43b0	common_voice_en_22109507.mp3	three	2	1			scotland	en	Benchmark
5443eccb8d34feac9d1d6b140dc816c1a0436af3bde7df67d08e92f7dbdfac4e444658799d074d32fee5fd82c93f5a264fd4c7ffa43678ade9c6c6ba159e43b0	common_voice_en_22109571.mp3	four	2	0			scotland	en	Benchmark
5443eccb8d34feac9d1d6b140dc816c1a0436af3bde7df67d08e92f7dbdfac4e444658799d074d32fee5fd82c93f5a264fd4c7ffa43678ade9c6c6ba159e43b0	common_voice_en_22109572.mp3	yes	2	1			scotland	en	Benchmark
5443eccb8d34feac9d1d6b140dc816c1a0436af3bde7df67d08e92f7dbdfac4e444658799d074d32fee5fd82c93f5a264fd4c7ffa43678ade9c6c6ba159e43b0	common_voice_en_22109644.mp3	no	2	0			scotland	en	Benchmark
5443eccb8d34feac9d1d6b140dc816c1a0436af3bde7df67d08e92f7dbdfac4e444658799d074d32fee5fd82c93f5a264fd4c7ffa43678ade9c6c6ba159e43b0	common_voice_en_22109646.mp3	two	3	0			scotland	en	Benchmark
574d3518937d50e3b3982e0e6f11e54e6379483aa1fe223069446b8289e4bc772bafdcc323c8fe203bffb3744d78cd6afbbe93a0f1960a1e3e34d7cd1d8f3efc	common_voice_en_21981675.mp3	yes	3	0				en	Benchmark
574d3518937d50e3b3982e0e6f11e54e6379483aa1fe223069446b8289e4bc772bafdcc323c8fe203bffb3744d78cd6afbbe93a0f1960a1e3e34d7cd1d8f3efc	common_voice_en_21981705.mp3	no	2	0				en	Benchmark
574d3518937d50e3b3982e0e6f11e54e6379483aa1fe223069446b8289e4bc772bafdcc323c8fe203bffb3744d78cd6afbbe93a0f1960a1e3e34d7cd1d8f3efc	common_voice_en_21981707.mp3	one	3	1				en	Benchmark
574d3518937d50e3b3982e0e6f11e54e6379483aa1fe223069446b8289e4bc772bafdcc323c8fe203bffb3744d78cd6afbbe93a0f1960a1e3e34d7cd1d8f3efc	common_voice_en_21981708.mp3	four	5	1				en	Benchmark
58bcc57c8ec4c95a403d1be36e30133ffa0f38b75fffe8750a285d475728f059b47de6837f568633165b7fc140be9ddfb8984f61591dec30dc22607ed028c63e	common_voice_en_22184749.mp3	four	2	0				en	Benchmark
58bcc57c8ec4c95a403d1be36e30133ffa0f38b75fffe8750a285d475728f059b47de6837f568633165b7fc140be9ddfb8984f61591dec30dc22607ed028c63e	common_voice_en_22184753.mp3	one	2	0				en	Benchmark
58bcc57c8ec4c95a403d1be36e30133ffa0f38b75fffe8750a285d475728f059b47de6837f568633165b7fc140be9ddfb8984f61591dec30dc22607ed028c63e	common_voice_en_22184755.mp3	three	2	0				en	Benchmark
58bcc57c8ec4c95a403d1be36e30133ffa0f38b75fffe8750a285d475728f059b47de6837f568633165b7fc140be9ddfb8984f61591dec30dc22607ed028c63e	common_voice_en_22184756.mp3	two	2	0				en	Benchmark
58bcc57c8ec4c95a403d1be36e30133ffa0f38b75fffe8750a285d475728f059b47de6837f568633165b7fc140be9ddfb8984f61591dec30dc22607ed028c63e	common_voice_en_22184758.mp3	no	2	0				en	Benchmark
59862e1cddd539bbe500eae8a05c597b6a7e3c7e5c97c97209f0f0509aa12eb4c88da040e6b4b7134ee2058b6f778bc990f54e38a8e9d0f69bd32fb5326dbf2d	common_voice_en_22065050.mp3	one	4	0				en	Benchmark
59862e1cddd539bbe500eae8a05c597b6a7e3c7e5c97c97209f0f0509aa12eb4c88da040e6b4b7134ee2058b6f778bc990f54e38a8e9d0f69bd32fb5326dbf2d	common_voice_en_22065073.mp3	four	3	1				en	Benchmark
59862e1cddd539bbe500eae8a05c597b6a7e3c7e5c97c97209f0f0509aa12eb4c88da040e6b4b7134ee2058b6f778bc990f54e38a8e9d0f69bd32fb5326dbf2d	common_voice_en_22065075.mp3	yes	2	1				en	Benchmark
59862e1cddd539bbe500eae8a05c597b6a7e3c7e5c97c97209f0f0509aa12eb4c88da040e6b4b7134ee2058b6f778bc990f54e38a8e9d0f69bd32fb5326dbf2d	common_voice_en_22065151.mp3	three	3	1				en	Benchmark
599247c4a05dd5fa72ab6e837fb5442a598364396b07b1f2a66238bf56db2cf3d750ef914966065753d2cfb99670a77072f5b0b24e569c74d5198f5cfc65dd85	common_voice_en_21948604.mp3	four	2	1	teens	male	indian	en	Benchmark
599247c4a05dd5fa72ab6e837fb5442a598364396b07b1f2a66238bf56db2cf3d750ef914966065753d2cfb99670a77072f5b0b24e569c74d5198f5cfc65dd85	common_voice_en_21948827.mp3	one	3	0	teens	male	indian	en	Benchmark
599247c4a05dd5fa72ab6e837fb5442a598364396b07b1f2a66238bf56db2cf3d750ef914966065753d2cfb99670a77072f5b0b24e569c74d5198f5cfc65dd85	common_voice_en_21948932.mp3	three	3	0	teens	male	indian	en	Benchmark
599247c4a05dd5fa72ab6e837fb5442a598364396b07b1f2a66238bf56db2cf3d750ef914966065753d2cfb99670a77072f5b0b24e569c74d5198f5cfc65dd85	common_voice_en_21948935.mp3	yes	3	0	teens	male	indian	en	Benchmark
637f7a69cbec1ad7558292e132f26dbda6ab40ccc09f7c13877cb48c00a8966140cb71867dd7394dbfc4638d68121c306f5479284842b5c753464e754dbf9f00	common_voice_en_22196954.mp3	two	3	0	twenties	male	indian	en	Benchmark
637f7a69cbec1ad7558292e132f26dbda6ab40ccc09f7c13877cb48c00a8966140cb71867dd7394dbfc4638d68121c306f5479284842b5c753464e754dbf9f00	common_voice_en_22196991.mp3	one	2	1	twenties	male	indian	en	Benchmark
637f7a69cbec1ad7558292e132f26dbda6ab40ccc09f7c13877cb48c00a8966140cb71867dd7394dbfc4638d68121c306f5479284842b5c753464e754dbf9f00	common_voice_en_22197014.mp3	yes	2	0	twenties	male	indian	en	Benchmark
637f7a69cbec1ad7558292e132f26dbda6ab40ccc09f7c13877cb48c00a8966140cb71867dd7394dbfc4638d68121c306f5479284842b5c753464e754dbf9f00	common_voice_en_22197038.mp3	no	3	0	twenties	male	indian	en	Benchmark
64aaea0cd27f237209425bb2485c7f353512216183f54a83a7c8b4999e9d10fc25440f8329ce080e1711ac1db5a53b382657fdd1422fa72366af8011a5249442	common_voice_en_22227875.mp3	three	2	0	teens	male	us	en	Benchmark
64aaea0cd27f237209425bb2485c7f353512216183f54a83a7c8b4999e9d10fc25440f8329ce080e1711ac1db5a53b382657fdd1422fa72366af8011a5249442	common_voice_en_22227898.mp3	four	2	0	teens	male	us	en	Benchmark
64aaea0cd27f237209425bb2485c7f353512216183f54a83a7c8b4999e9d10fc25440f8329ce080e1711ac1db5a53b382657fdd1422fa72366af8011a5249442	common_voice_en_22227901.mp3	yes	2	0	teens	male	us	en	Benchmark
64aaea0cd27f237209425bb2485c7f353512216183f54a83a7c8b4999e9d10fc25440f8329ce080e1711ac1db5a53b382657fdd1422fa72366af8011a5249442	common_voice_en_22227902.mp3	one	2	0	teens	male	us	en	Benchmark
65478a4889670f2dd5b8c9c15dbbb8be06bb958164aa75649cc00bac01859554c8bf437448fc5ed77fd27995ea8a2a8b0e130b6b194021329e7a1b5d43e6c6ff	common_voice_en_22268765.mp3	four	3	0	twenties	male	england	en	Benchmark
65478a4889670f2dd5b8c9c15dbbb8be06bb958164aa75649cc00bac01859554c8bf437448fc5ed77fd27995ea8a2a8b0e130b6b194021329e7a1b5d43e6c6ff	common_voice_en_22268766.mp3	one	2	0	twenties	male	england	en	Benchmark
65478a4889670f2dd5b8c9c15dbbb8be06bb958164aa75649cc00bac01859554c8bf437448fc5ed77fd27995ea8a2a8b0e130b6b194021329e7a1b5d43e6c6ff	common_voice_en_22268767.mp3	yes	2	0	twenties	male	england	en	Benchmark
6623776780718ebdaa37914f5c7556b08016cf9307db0220c92bb70a24c66e472f3d9eb2010b65ae8583b97ce0d6169f1451d8bf887192e62d776b9b27eed4e6	common_voice_en_21980393.mp3	three	6	1	twenties	male	england	en	Benchmark
6623776780718ebdaa37914f5c7556b08016cf9307db0220c92bb70a24c66e472f3d9eb2010b65ae8583b97ce0d6169f1451d8bf887192e62d776b9b27eed4e6	common_voice_en_21980394.mp3	yes	3	0	twenties	male	england	en	Benchmark
6623776780718ebdaa37914f5c7556b08016cf9307db0220c92bb70a24c66e472f3d9eb2010b65ae8583b97ce0d6169f1451d8bf887192e62d776b9b27eed4e6	common_voice_en_21981205.mp3	four	4	2	twenties	male	england	en	Benchmark
6623776780718ebdaa37914f5c7556b08016cf9307db0220c92bb70a24c66e472f3d9eb2010b65ae8583b97ce0d6169f1451d8bf887192e62d776b9b27eed4e6	common_voice_en_21981216.mp3	one	4	0	twenties	male	england	en	Benchmark
6623776780718ebdaa37914f5c7556b08016cf9307db0220c92bb70a24c66e472f3d9eb2010b65ae8583b97ce0d6169f1451d8bf887192e62d776b9b27eed4e6	common_voice_en_21981224.mp3	two	4	0	twenties	male	england	en	Benchmark
6d5c92481ac190326e0389464cff36ee41f2b353000ac15c03dfab486641e0834b6f201e5ba513978ed821a8d64a6671649afc02d68453009523da920d0885d5	common_voice_en_22228957.mp3	four	2	0				en	Benchmark
6d5c92481ac190326e0389464cff36ee41f2b353000ac15c03dfab486641e0834b6f201e5ba513978ed821a8d64a6671649afc02d68453009523da920d0885d5	common_voice_en_22228961.mp3	no	2	1				en	Benchmark
6d5c92481ac190326e0389464cff36ee41f2b353000ac15c03dfab486641e0834b6f201e5ba513978ed821a8d64a6671649afc02d68453009523da920d0885d5	common_voice_en_22228963.mp3	yes	2	1				en	Benchmark
6d5c92481ac190326e0389464cff36ee41f2b353000ac15c03dfab486641e0834b6f201e5ba513978ed821a8d64a6671649afc02d68453009523da920d0885d5	common_voice_en_22229048.mp3	one	2	0				en	Benchmark
730f2411f380ba2d0f146d98c3c474d43c1fa00ac678b3d69cfb9206e3a6bd2c5337e04380ce26c7750fafb28ef8ad3154df19337baa68c8b4d2ff7f8509da9e	common_voice_en_21958480.mp3	three	2	0				en	Benchmark
730f2411f380ba2d0f146d98c3c474d43c1fa00ac678b3d69cfb9206e3a6bd2c5337e04380ce26c7750fafb28ef8ad3154df19337baa68c8b4d2ff7f8509da9e	common_voice_en_21958481.mp3	no	2	0				en	Benchmark
730f2411f380ba2d0f146d98c3c474d43c1fa00ac678b3d69cfb9206e3a6bd2c5337e04380ce26c7750fafb28ef8ad3154df19337baa68c8b4d2ff7f8509da9e	common_voice_en_21958546.mp3	four	2	0				en	Benchmark
730f2411f380ba2d0f146d98c3c474d43c1fa00ac678b3d69cfb9206e3a6bd2c5337e04380ce26c7750fafb28ef8ad3154df19337baa68c8b4d2ff7f8509da9e	common_voice_en_21958596.mp3	one	3	0				en	Benchmark
7917ad97af2303aadad58409b00b87611f551b85599fa2c2ae9aac4b4b585fe444d938b30858c6748b903c569a9b7830fccf2c6a6708abc059fef151115fa858	common_voice_en_22197358.mp3	two	2	0	thirties	male		en	Benchmark
7917ad97af2303aadad58409b00b87611f551b85599fa2c2ae9aac4b4b585fe444d938b30858c6748b903c569a9b7830fccf2c6a6708abc059fef151115fa858	common_voice_en_22197359.mp3	no	5	1	thirties	male		en	Benchmark
7917ad97af2303aadad58409b00b87611f551b85599fa2c2ae9aac4b4b585fe444d938b30858c6748b903c569a9b7830fccf2c6a6708abc059fef151115fa858	common_voice_en_22197361.mp3	one	2	0	thirties	male		en	Benchmark
7917ad97af2303aadad58409b00b87611f551b85599fa2c2ae9aac4b4b585fe444d938b30858c6748b903c569a9b7830fccf2c6a6708abc059fef151115fa858	common_voice_en_22197386.mp3	yes	2	0	thirties	male		en	Benchmark
8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8	common_voice_en_22264563.mp3	two	3	1	twenties	female	australia	en	Benchmark
8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8	common_voice_en_22264564.mp3	four	2	0	twenties	female	australia	en	Benchmark
8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8	common_voice_en_22264568.mp3	yes	2	0	twenties	female	australia	en	Benchmark
8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8	common_voice_en_22264608.mp3	one	2	0	twenties	female	australia	en	Benchmark
863713fb625a013b359264c80f7c535b5906def35787cb6bf8699cf62cda0f575c08c93e9245845389ff0848e8cd2a88dc0e88d244dbd02a22f762e515138763	common_voice_en_22284117.mp3	yes	2	0	sixties	male	canada	en	Benchmark
863713fb625a013b359264c80f7c535b5906def35787cb6bf8699cf62cda0f575c08c93e9245845389ff0848e8cd2a88dc0e88d244dbd02a22f762e515138763	common_voice_en_22284122.mp3	two	2	0	sixties	male	canada	en	Benchmark
863713fb625a013b359264c80f7c535b5906def35787cb6bf8699cf62cda0f575c08c93e9245845389ff0848e8cd2a88dc0e88d244dbd02a22f762e515138763	common_voice_en_22284123.mp3	one	2	0	sixties	male	canada	en	Benchmark
863713fb625a013b359264c80f7c535b5906def35787cb6bf8699cf62cda0f575c08c93e9245845389ff0848e8cd2a88dc0e88d244dbd02a22f762e515138763	common_voice_en_22284125.mp3	no	2	0	sixties	male	canada	en	Benchmark
86b36020a6a68ccfd414e50e6b3c05b801bbb58d6158a860a8112cc6fcc697e93d1a4dedf60e5147ad889de0053daa0bd998f18554fac1fa1e900dacba77a145	common_voice_en_22220501.mp3	no	2	1	sixties	male		en	Benchmark
86b36020a6a68ccfd414e50e6b3c05b801bbb58d6158a860a8112cc6fcc697e93d1a4dedf60e5147ad889de0053daa0bd998f18554fac1fa1e900dacba77a145	common_voice_en_22220540.mp3	one	2	1	sixties	male		en	Benchmark
86b36020a6a68ccfd414e50e6b3c05b801bbb58d6158a860a8112cc6fcc697e93d1a4dedf60e5147ad889de0053daa0bd998f18554fac1fa1e900dacba77a145	common_voice_en_22220559.mp3	two	2	0	sixties	male		en	Benchmark
86b36020a6a68ccfd414e50e6b3c05b801bbb58d6158a860a8112cc6fcc697e93d1a4dedf60e5147ad889de0053daa0bd998f18554fac1fa1e900dacba77a145	common_voice_en_22220560.mp3	yes	2	1	sixties	male		en	Benchmark
8e88ebe4542114fc983ecdb979cd9a34887617d0566e04840a3bd45544a55f550598e1c19f8568a5ba51f5cebe4472c217edcabaed5da3910f3acd5aad06cdfb	common_voice_en_22243020.mp3	three	2	0				en	Benchmark
8e88ebe4542114fc983ecdb979cd9a34887617d0566e04840a3bd45544a55f550598e1c19f8568a5ba51f5cebe4472c217edcabaed5da3910f3acd5aad06cdfb	common_voice_en_22243021.mp3	yes	2	0				en	Benchmark
8e88ebe4542114fc983ecdb979cd9a34887617d0566e04840a3bd45544a55f550598e1c19f8568a5ba51f5cebe4472c217edcabaed5da3910f3acd5aad06cdfb	common_voice_en_22243024.mp3	two	2	0				en	Benchmark
8e88ebe4542114fc983ecdb979cd9a34887617d0566e04840a3bd45544a55f550598e1c19f8568a5ba51f5cebe4472c217edcabaed5da3910f3acd5aad06cdfb	common_voice_en_22243038.mp3	no	2	0				en	Benchmark
8e88ebe4542114fc983ecdb979cd9a34887617d0566e04840a3bd45544a55f550598e1c19f8568a5ba51f5cebe4472c217edcabaed5da3910f3acd5aad06cdfb	common_voice_en_22243065.mp3	one	2	0				en	Benchmark
96942c82098d1219861781aa62b694683944d1487274707dd2c943a5f6983bf7688142544b05206268f60923320b8b334ba760443df57cb81b103b506031aa7f	common_voice_en_22103438.mp3	three	2	0				en	Benchmark
96942c82098d1219861781aa62b694683944d1487274707dd2c943a5f6983bf7688142544b05206268f60923320b8b334ba760443df57cb81b103b506031aa7f	common_voice_en_22103439.mp3	two	3	0				en	Benchmark
96942c82098d1219861781aa62b694683944d1487274707dd2c943a5f6983bf7688142544b05206268f60923320b8b334ba760443df57cb81b103b506031aa7f	common_voice_en_22103478.mp3	no	4	2				en	Benchmark
96942c82098d1219861781aa62b694683944d1487274707dd2c943a5f6983bf7688142544b05206268f60923320b8b334ba760443df57cb81b103b506031aa7f	common_voice_en_22103479.mp3	four	2	0				en	Benchmark
96942c82098d1219861781aa62b694683944d1487274707dd2c943a5f6983bf7688142544b05206268f60923320b8b334ba760443df57cb81b103b506031aa7f	common_voice_en_22103480.mp3	one	2	0				en	Benchmark
9915085abdc1ae0e07abd28de6cb50d11b54bdc15667b6ffd6d54f9674c8908cb46437d3dde247c9bf223acb91de9d9315a76c30213011c3da08d0612ed194c5	common_voice_en_22170870.mp3	four	2	0	twenties	male	england	en	Benchmark
9915085abdc1ae0e07abd28de6cb50d11b54bdc15667b6ffd6d54f9674c8908cb46437d3dde247c9bf223acb91de9d9315a76c30213011c3da08d0612ed194c5	common_voice_en_22170874.mp3	one	2	0	twenties	male	england	en	Benchmark
9915085abdc1ae0e07abd28de6cb50d11b54bdc15667b6ffd6d54f9674c8908cb46437d3dde247c9bf223acb91de9d9315a76c30213011c3da08d0612ed194c5	common_voice_en_22170949.mp3	three	3	0	twenties	male	england	en	Benchmark
9915085abdc1ae0e07abd28de6cb50d11b54bdc15667b6ffd6d54f9674c8908cb46437d3dde247c9bf223acb91de9d9315a76c30213011c3da08d0612ed194c5	common_voice_en_22171016.mp3	yes	2	0	twenties	male	england	en	Benchmark
9915085abdc1ae0e07abd28de6cb50d11b54bdc15667b6ffd6d54f9674c8908cb46437d3dde247c9bf223acb91de9d9315a76c30213011c3da08d0612ed194c5	common_voice_en_22171018.mp3	no	2	0	twenties	male	england	en	Benchmark
9bda89ba06b8087af24c11277f3108af44978a6ecb6276fc9870217857b1388dd13b5462df9c03857096c6a588b3d07587522846edf5d45af3f2e40456133055	common_voice_en_22207759.mp3	four	2	1				en	Benchmark
9bda89ba06b8087af24c11277f3108af44978a6ecb6276fc9870217857b1388dd13b5462df9c03857096c6a588b3d07587522846edf5d45af3f2e40456133055	common_voice_en_22207761.mp3	no	2	0				en	Benchmark
9bda89ba06b8087af24c11277f3108af44978a6ecb6276fc9870217857b1388dd13b5462df9c03857096c6a588b3d07587522846edf5d45af3f2e40456133055	common_voice_en_22207765.mp3	yes	2	0				en	Benchmark
9bda89ba06b8087af24c11277f3108af44978a6ecb6276fc9870217857b1388dd13b5462df9c03857096c6a588b3d07587522846edf5d45af3f2e40456133055	common_voice_en_22207777.mp3	three	2	1				en	Benchmark
9bda89ba06b8087af24c11277f3108af44978a6ecb6276fc9870217857b1388dd13b5462df9c03857096c6a588b3d07587522846edf5d45af3f2e40456133055	common_voice_en_22207778.mp3	two	2	0				en	Benchmark
